Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,789.000000,805.000000,786.799988,801.000000,799.355530,15521649
2022-09-13,805.000000,808.950012,803.150024,805.549988,803.896179,9887516
2022-09-14,794.400024,811.349976,794.400024,803.049988,801.401245,10494713
2022-09-15,805.500000,806.500000,787.650024,790.000000,788.378052,5996899
2022-09-16,786.049988,792.599976,776.099976,789.299988,787.679504,11467351
2022-09-19,789.299988,802.000000,786.700012,798.099976,796.461426,11427799
2022-09-20,806.799988,816.200012,802.000000,812.750000,811.081360,8274079
2022-09-21,809.250000,816.000000,803.349976,806.549988,804.894104,6567084
2022-09-22,805.000000,808.799988,784.299988,789.200012,787.579773,7804275
2022-09-23,789.000000,789.000000,764.250000,768.599976,767.022034,10278805
2022-09-26,759.000000,763.500000,741.000000,742.599976,741.075378,11090327
2022-09-27,746.349976,754.150024,730.500000,737.500000,735.985901,11358306
2022-09-28,733.900024,733.900024,707.700012,716.450012,714.979126,13170668
2022-09-29,722.250000,730.799988,711.000000,719.000000,717.523865,12090981
2022-09-30,720.000000,737.750000,714.400024,733.200012,731.694702,9536017
2022-10-03,731.000000,742.000000,721.049988,722.750000,721.266174,6405645
2022-10-04,733.400024,744.500000,732.000000,742.799988,741.275024,5438934
2022-10-06,750.000000,760.400024,746.000000,755.099976,753.549683,9376433
2022-10-07,753.799988,757.500000,742.299988,755.700012,754.148499,7500540
2022-10-10,748.000000,778.700012,745.000000,776.849976,775.255066,14106654
2022-10-11,780.000000,795.500000,774.500000,785.549988,783.937256,15953495
2022-10-12,789.500000,810.799988,783.450012,808.700012,807.039734,21228018
2022-10-13,807.000000,814.950012,795.599976,802.000000,800.353455,13024911
2022-10-14,815.549988,820.700012,794.450012,800.500000,798.856567,8220645
2022-10-17,803.500000,817.000000,797.099976,814.150024,812.478516,9463827
2022-10-18,820.000000,822.900024,811.549988,816.349976,814.673950,8470882
2022-10-19,818.450012,838.450012,816.900024,829.849976,828.146301,10868663
2022-10-20,824.900024,831.900024,816.950012,825.849976,824.154480,11813817
2022-10-21,860.099976,906.000000,855.849976,900.400024,898.551453,58057724
2022-10-24,916.000000,918.450012,905.000000,909.450012,907.582886,3085307
2022-10-25,905.700012,910.599976,891.599976,902.849976,900.996338,13187308
2022-10-27,909.000000,919.950012,901.250000,915.150024,913.271179,11967044
2022-10-28,915.000000,917.950012,898.900024,903.049988,901.195984,7320207
2022-10-31,908.000000,918.000000,902.099976,906.000000,904.139954,9038777
2022-11-01,904.000000,904.000000,869.000000,871.750000,869.960266,29191921
2022-11-02,875.000000,877.000000,861.599976,863.549988,861.777100,11029140
2022-11-03,857.900024,880.400024,856.000000,864.049988,862.276062,10185978
2022-11-04,869.000000,872.900024,862.299988,868.099976,866.317749,7323879
2022-11-07,876.250000,876.799988,861.299988,872.950012,871.157837,9931261
2022-11-09,875.049988,880.750000,868.500000,873.700012,871.906250,10190209
2022-11-10,843.700012,856.700012,841.000000,843.700012,841.967834,18956575
2022-11-11,847.000000,854.700012,844.150024,850.700012,848.953491,19329819
2022-11-14,850.500000,853.900024,847.349976,851.000000,849.252808,6985306
2022-11-15,851.250000,859.849976,847.200012,858.650024,856.887207,7124767
2022-11-16,858.000000,861.599976,850.599976,855.400024,853.643860,6521854
2022-11-17,855.400024,861.400024,852.700012,858.200012,856.438049,4909607
2022-11-18,859.299988,865.799988,855.000000,859.200012,857.436096,7065304
2022-11-21,860.000000,870.950012,859.000000,870.049988,868.263733,7209207
2022-11-22,874.950012,877.000000,868.349976,870.049988,868.263733,5535233
2022-11-23,873.900024,877.799988,868.750000,874.700012,872.904236,5861417
2022-11-24,878.000000,880.799988,873.099976,878.549988,876.746277,4928778
2022-11-25,883.000000,891.799988,880.900024,887.750000,885.927429,7614047
2022-11-28,887.700012,899.500000,885.299988,891.700012,889.869324,7928147
2022-11-29,894.400024,901.900024,890.000000,892.549988,890.717529,5661158
2022-11-30,895.000000,905.099976,885.450012,901.250000,899.399658,10452798
2022-12-01,909.500000,909.500000,899.500000,903.849976,901.994324,7053100
2022-12-02,898.299988,907.000000,891.400024,905.150024,903.291687,7988851
2022-12-05,907.000000,907.299988,897.599976,899.200012,897.353882,5098164
2022-12-06,897.500000,906.900024,895.700012,904.650024,902.792725,5351099
2022-12-07,902.799988,918.000000,899.849976,914.650024,912.772217,9103656
2022-12-08,915.650024,943.950012,913.750000,939.349976,937.421448,17466047
2022-12-09,944.000000,945.000000,927.599976,933.700012,931.783081,8018981
2022-12-12,929.900024,941.150024,922.000000,938.650024,936.722961,7621788
2022-12-13,940.200012,949.299988,936.599976,944.599976,942.660645,8136559
2022-12-14,945.650024,950.150024,938.500000,942.400024,940.465271,8573479
2022-12-15,939.750000,944.950012,932.599976,938.150024,936.223999,7359261
2022-12-16,932.250000,945.200012,929.099976,935.099976,933.180176,6926928
2022-12-19,935.099976,948.099976,932.400024,946.200012,944.257385,4842336
2022-12-20,943.750000,952.750000,940.450012,949.750000,947.800110,9511818
2022-12-21,953.099976,958.900024,928.000000,932.299988,930.385986,8368960
2022-12-22,936.000000,936.000000,912.950012,919.549988,917.662170,9202717
2022-12-23,912.000000,917.250000,904.000000,906.599976,904.738708,6371695
2022-12-26,908.000000,932.950012,905.099976,928.700012,926.793396,4764440
2022-12-27,932.450012,937.799988,922.599976,932.200012,930.286133,3346083
2022-12-28,930.950012,937.450012,921.299988,924.700012,922.801575,5956496
2022-12-29,922.799988,944.000000,915.799988,934.549988,932.631348,12204113
2022-12-30,941.250000,943.500000,930.349976,933.750000,931.832947,3704449
2023-01-02,932.250000,945.000000,931.799988,941.599976,939.666809,3498198
2023-01-03,944.750000,965.599976,942.599976,962.299988,960.324402,6927819
2023-01-04,963.500000,970.000000,955.000000,957.450012,955.484375,9059392
2023-01-05,960.000000,961.900024,938.250000,949.549988,947.600464,6998980
2023-01-06,946.549988,950.950012,934.299988,939.900024,937.970398,5787783
2023-01-09,946.799988,960.000000,941.349976,958.750000,956.781677,7025747
2023-01-10,964.000000,964.000000,942.750000,952.150024,950.195190,7140150
2023-01-11,953.000000,955.750000,942.799988,949.750000,947.800110,7100355
2023-01-12,949.349976,949.700012,924.000000,935.549988,933.629272,8661375
2023-01-13,935.500000,937.450012,923.000000,934.150024,932.232178,9083608
2023-01-16,940.450012,941.750000,911.700012,913.150024,911.275269,10008273
