Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,891.200012,895.150024,885.099976,887.700012,877.979309,1571387
2022-09-13,889.849976,893.299988,883.500000,890.150024,880.402527,2216354
2022-09-14,884.599976,897.700012,880.049988,883.750000,874.072571,1889322
2022-09-15,883.000000,888.150024,871.099976,874.299988,864.726013,1780723
2022-09-16,878.700012,890.500000,865.799988,868.049988,858.544495,5625488
2022-09-19,872.400024,876.950012,856.799988,874.849976,865.270020,1920725
2022-09-20,877.549988,914.750000,876.799988,911.950012,901.963806,4408042
2022-09-21,918.549988,922.500000,902.650024,905.299988,895.386597,4153228
2022-09-22,899.900024,911.250000,895.299988,908.000000,898.057007,2317690
2022-09-23,902.599976,926.700012,902.599976,921.099976,911.013550,4802181
2022-09-26,917.950012,926.349976,899.049988,900.700012,890.836975,3760536
2022-09-27,905.250000,909.849976,894.400024,897.150024,887.325867,3096645
2022-09-28,894.000000,926.000000,892.049988,917.849976,907.799133,5559336
2022-09-29,925.099976,955.500000,925.099976,930.700012,920.508484,8519098
2022-09-30,933.950012,950.950012,930.000000,948.650024,938.261902,4182345
2022-10-03,952.950012,967.849976,942.750000,944.500000,934.157349,4444578
2022-10-04,955.700012,956.299988,943.049988,944.549988,934.206787,1856830
2022-10-06,954.700012,962.000000,947.549988,953.900024,943.454407,3449485
2022-10-07,953.000000,961.549988,946.200012,955.150024,944.690735,1762328
2022-10-10,945.950012,954.250000,935.250000,946.049988,935.690369,1683827
2022-10-11,950.799988,951.900024,940.000000,944.750000,934.404602,2426935
2022-10-12,946.000000,960.000000,941.049988,955.549988,945.086365,2875040
2022-10-13,956.849976,973.750000,951.500000,968.400024,957.795654,4498223
2022-10-14,976.000000,979.900024,964.000000,976.299988,965.609070,3307000
2022-10-17,976.299988,985.000000,973.299988,980.000000,969.268555,2647369
2022-10-18,983.750000,985.000000,972.750000,978.349976,967.636658,2065146
2022-10-19,975.599976,980.700012,965.049988,976.900024,966.202576,2424533
2022-10-20,970.000000,982.849976,966.549988,980.349976,969.614746,1669666
2022-10-21,981.000000,991.900024,975.750000,977.700012,966.993774,1791608
2022-10-24,986.000000,989.950012,982.099976,987.000000,976.191956,191840
2022-10-25,991.950012,997.349976,985.500000,991.549988,980.692078,2119595
2022-10-27,999.000000,1013.400024,992.500000,1011.650024,1000.572021,4379157
2022-10-28,1002.000000,1003.500000,987.549988,990.000000,979.159058,3934980
2022-10-31,994.950012,1027.300049,991.200012,1016.900024,1005.764587,3546309
2022-11-01,1021.950012,1049.000000,1019.150024,1036.599976,1025.248779,5264069
2022-11-02,1038.800049,1070.949951,1032.650024,1051.949951,1040.430664,5923662
2022-11-03,1045.000000,1055.599976,1039.550049,1044.199951,1032.765503,2386317
2022-11-04,1045.300049,1046.400024,1031.449951,1039.900024,1028.512695,1576349
2022-11-07,1045.000000,1049.949951,1021.000000,1028.349976,1017.089111,2853521
2022-11-09,1020.049988,1036.650024,1010.000000,1013.549988,1002.451233,2268760
2022-11-10,1010.000000,1022.299988,1006.750000,1010.650024,999.583008,2419991
2022-11-11,1015.750000,1031.449951,1009.849976,1013.549988,1002.451233,2390487
2022-11-14,1018.650024,1021.400024,1002.000000,1016.900024,1005.764587,1764788
2022-11-15,1022.000000,1022.000000,1004.450012,1016.049988,1004.923828,1703050
2022-11-16,1007.099976,1022.799988,1007.099976,1018.650024,1007.495361,1485506
2022-11-17,1023.299988,1030.500000,1010.450012,1013.349976,1002.253357,1758031
2022-11-18,1015.250000,1017.849976,1006.000000,1009.599976,998.544434,1130682
2022-11-21,1003.000000,1012.799988,993.500000,1003.150024,992.165161,1108922
2022-11-22,1006.150024,1012.400024,996.250000,1010.099976,999.038940,1723123
2022-11-23,1015.200012,1019.099976,1009.450012,1017.650024,1006.506348,1311376
2022-11-24,1020.650024,1037.400024,1013.799988,1035.099976,1023.765198,1994268
2022-11-25,1037.949951,1037.949951,1026.949951,1033.849976,1022.528870,1948596
2022-11-28,1033.000000,1041.500000,1027.949951,1034.750000,1023.419067,1427648
2022-11-29,1035.000000,1051.199951,1034.000000,1049.849976,1038.353638,1179559
2022-11-30,1053.000000,1058.300049,1039.349976,1046.050049,1034.595337,3060171
2022-12-01,1055.000000,1057.849976,1039.599976,1046.449951,1034.990845,1878374
2022-12-02,1048.300049,1049.849976,1034.800049,1040.000000,1028.611572,2284133
2022-12-05,1042.150024,1045.949951,1030.750000,1039.400024,1028.018188,2294634
2022-12-06,1039.400024,1040.000000,1023.250000,1033.550049,1022.232178,1321211
2022-12-07,1036.550049,1037.150024,1015.349976,1017.750000,1006.605225,2954262
2022-12-08,1015.000000,1018.000000,975.000000,980.799988,970.059875,10021644
2022-12-09,980.799988,997.000000,980.000000,992.849976,981.977844,4231753
2022-12-12,994.900024,995.000000,980.150024,987.400024,976.587585,1875104
2022-12-13,980.000000,996.349976,979.799988,994.650024,983.758240,1863361
2022-12-14,999.000000,1003.000000,994.549988,1000.250000,989.296875,1570685
2022-12-15,1001.000000,1007.000000,998.099976,1002.200012,991.225525,1304660
2022-12-16,998.150024,1005.099976,987.599976,993.650024,982.769165,2618988
2022-12-19,987.599976,993.150024,973.700012,987.950012,977.131592,1547342
2022-12-20,987.950012,990.650024,979.400024,988.349976,977.527161,1352408
2022-12-21,992.000000,1009.500000,988.400024,1005.599976,994.588257,2043630
2022-12-22,1019.950012,1034.050049,1007.049988,1010.650024,999.583008,5163443
2022-12-23,1012.000000,1027.849976,998.450012,1001.549988,990.582581,3612433
2022-12-26,1010.000000,1011.799988,988.700012,1000.049988,989.098999,2307374
2022-12-27,1000.250000,1015.750000,993.000000,1000.150024,989.197998,1870105
2022-12-28,998.900024,1010.599976,993.000000,995.000000,984.104370,1686511
2022-12-29,998.549988,1004.700012,989.099976,1000.549988,989.593567,2162872
2022-12-30,1004.000000,1006.799988,993.750000,1001.400024,990.434265,1629162
2023-01-02,1001.400024,1001.400024,987.200012,997.000000,986.082458,1616012
2023-01-03,993.000000,1012.799988,988.000000,1009.099976,998.049927,1810117
2023-01-04,1012.000000,1025.900024,1000.750000,1004.099976,993.104675,2573870
2023-01-05,1009.099976,1021.900024,1008.250000,1016.200012,1005.072205,2246533
2023-01-06,1015.000000,1021.799988,1004.099976,1008.700012,997.654358,1773153
2023-01-09,1015.000000,1023.349976,1010.500000,1016.849976,1005.715027,1567316
2023-01-10,1016.000000,1024.000000,1010.049988,1011.849976,1000.769836,1607654
2023-01-11,1012.000000,1033.050049,1008.349976,1028.000000,1016.742981,3258157
2023-01-12,1031.949951,1035.449951,1021.150024,1032.849976,1021.539795,1641398
2023-01-13,1031.150024,1035.000000,1020.150024,1031.599976,1020.303528,1491367
2023-01-16,1031.599976,1039.500000,1026.099976,1035.449951,1024.111328,1437532
2023-01-17,1035.449951,1036.000000,1026.800049,1032.699951,1021.391418,1245848
2023-01-18,1032.699951,1041.500000,1030.150024,1040.099976,1028.710449,1238451
2023-01-19,1038.099976,1044.000000,1036.000000,1040.550049,1029.155640,824263
2023-01-20,1044.050049,1047.500000,1016.849976,1030.349976,1019.067261,2963571
2023-01-23,1035.000000,1054.900024,1022.500000,1049.300049,1037.809814,2106604
2023-01-24,1050.000000,1050.949951,1034.550049,1040.699951,1029.303833,2088556
2023-01-25,1030.300049,1045.650024,1030.300049,1040.050049,1028.661133,1753333
2023-01-27,1044.949951,1051.000000,1034.000000,1043.400024,1031.974365,3448013
2023-01-30,1041.949951,1072.150024,1040.199951,1051.699951,1040.183350,3320916
2023-01-31,1055.000000,1060.300049,1026.050049,1034.500000,1023.171753,5265462
2023-02-01,1036.449951,1043.949951,1005.099976,1014.900024,1003.786438,4717887
2023-02-02,1009.950012,1015.700012,993.000000,1007.599976,996.566345,2117181
2023-02-03,1007.000000,1032.449951,1001.650024,1028.150024,1016.891357,2332076
2023-02-06,1020.000000,1025.949951,1012.750000,1023.349976,1012.143860,1215157
2023-02-07,1026.250000,1028.500000,1002.000000,1006.400024,995.379517,2360600
2023-02-08,1004.799988,1016.900024,997.400024,1013.000000,1009.429810,1815142
2023-02-09,1003.000000,1021.200012,1001.400024,1006.799988,1003.251648,1474402
2023-02-10,1006.799988,1014.349976,996.700012,1006.599976,1003.052368,1530150
2023-02-13,1008.250000,1017.349976,1002.000000,1015.250000,1011.671875,1355766
2023-02-14,1018.000000,1018.049988,1003.250000,1006.750000,1003.201843,1832842
2023-02-15,1002.000000,1006.400024,990.549988,995.400024,991.891846,2251350
2023-02-16,998.900024,1010.000000,991.200012,995.150024,991.642761,1678410
2023-02-17,992.200012,996.500000,982.000000,984.500000,981.030273,1847026
2023-02-20,990.150024,991.650024,974.950012,984.400024,980.930664,2157871
2023-02-21,990.000000,990.799988,969.150024,971.599976,968.175720,1771813
2023-02-22,971.549988,978.000000,966.000000,968.549988,965.136475,2605147
2023-02-23,973.000000,977.250000,964.049988,972.500000,969.072571,2835983
2023-02-24,970.599976,983.349976,963.700012,970.500000,967.079590,1823835
2023-02-27,970.500000,972.549988,960.049988,965.049988,961.648804,1548675
2023-02-28,969.000000,976.000000,954.000000,956.599976,953.228577,3819644
2023-03-01,951.000000,966.049988,951.000000,959.299988,955.919067,1862513
2023-03-02,960.000000,967.000000,951.099976,965.299988,961.897949,1510195
2023-03-03,967.049988,969.750000,958.150024,966.900024,963.492310,2215832
2023-03-06,970.000000,979.500000,963.799988,965.250000,961.848083,1989152
2023-03-08,960.000000,965.000000,947.000000,957.500000,954.125427,4734482
2023-03-09,957.500000,959.400024,947.150024,952.700012,949.342346,2994556
2023-03-10,946.500000,957.500000,946.099976,955.549988,952.182312,2001392
2023-03-13,955.099976,959.900024,947.549988,954.099976,950.737366,1412106
2023-03-14,953.500000,963.750000,950.299988,957.200012,953.826477,1879695
2023-03-15,952.000000,964.900024,949.349976,951.400024,948.046936,2189113
2023-03-16,955.250000,970.000000,951.700012,967.400024,963.990540,2228093
2023-03-17,968.549988,968.700012,952.750000,957.700012,954.324707,2218687
2023-03-20,950.000000,962.650024,947.349976,961.200012,957.812378,1955757
2023-03-21,965.000000,965.000000,953.250000,956.200012,952.830017,1687239
2023-03-22,957.000000,974.400024,956.599976,972.049988,968.624146,1626129
2023-03-23,975.000000,982.950012,972.000000,977.650024,974.204407,1857923
2023-03-24,977.599976,979.000000,968.000000,972.849976,969.421326,1534322
2023-03-27,980.000000,990.950012,963.000000,983.450012,979.983948,2473222
2023-03-28,987.000000,987.799988,976.299988,984.200012,980.731323,1394675
2023-03-29,985.650024,996.500000,979.000000,991.900024,988.404236,3045795
2023-03-31,995.200012,995.200012,981.400024,983.099976,979.635193,1822710
2023-04-03,981.000000,988.000000,976.200012,979.049988,975.599487,1671570
2023-04-05,985.000000,999.000000,975.299988,997.150024,993.635681,1544121
2023-04-06,997.150024,1014.000000,993.400024,1012.099976,1008.532959,1423990
2023-04-10,1015.000000,1016.950012,1006.650024,1008.599976,1005.045288,1110974
2023-04-11,1008.599976,1022.250000,1007.549988,1009.250000,1005.693054,1786844
2023-04-12,1015.500000,1020.200012,1005.250000,1016.700012,1013.116821,3246327
2023-04-13,1022.299988,1023.849976,1002.000000,1003.500000,999.963318,1445693
2023-04-17,999.450012,1009.900024,995.049988,998.700012,995.180237,1768817
2023-04-18,999.000000,1006.250000,988.299988,1004.799988,1001.258728,1217390
2023-04-19,1003.500000,1009.400024,993.000000,995.500000,991.991516,2174563
2023-04-20,999.099976,1002.099976,983.750000,987.750000,984.268799,1638094
2023-04-21,994.299988,994.299988,984.950012,989.450012,985.962830,1216575
2023-04-24,975.000000,982.500000,959.250000,979.150024,975.699158,3485350
2023-04-25,980.000000,982.900024,967.000000,972.500000,969.072571,2377746
2023-04-26,975.799988,976.799988,963.200012,971.250000,967.826965,2911028
2023-04-27,968.000000,981.599976,963.549988,978.700012,975.250732,2777173
2023-04-28,984.950012,992.500000,979.150024,987.650024,984.169189,2009995
2023-05-02,987.650024,988.900024,970.299988,973.049988,969.620605,3152556
2023-05-03,970.500000,972.400024,959.500000,963.599976,960.203918,3087472
2023-05-04,967.650024,975.900024,965.150024,974.000000,970.567261,1197830
2023-05-05,974.000000,977.250000,967.849976,970.450012,967.029785,1062645
2023-05-08,962.000000,969.000000,961.000000,961.849976,958.460083,2676958
2023-05-09,961.900024,966.849976,949.500000,957.450012,954.075623,6902170
2023-05-10,957.000000,959.950012,951.599976,953.799988,950.438477,2180917
2023-05-11,953.799988,963.900024,952.000000,961.049988,957.662903,1296607
2023-05-12,961.000000,963.099976,952.000000,956.000000,952.630737,2014927
2023-05-15,953.000000,955.750000,948.049988,953.000000,949.641296,1814239
2023-05-16,953.000000,962.549988,938.000000,940.950012,937.633789,2625163
2023-05-17,941.250000,945.299988,928.849976,935.950012,932.651367,2956985
2023-05-18,943.000000,943.000000,922.450012,929.650024,926.373596,3014019
2023-05-19,932.000000,934.400024,924.299988,925.849976,922.586914,1309343
2023-05-22,925.849976,942.750000,922.849976,937.450012,934.146118,1382485
2023-05-23,937.500000,956.200012,929.099976,931.599976,928.316650,3057684
2023-05-24,935.500000,954.799988,932.599976,952.150024,948.794312,2953574
2023-05-25,949.700012,951.700012,942.700012,945.000000,941.669495,2331464
2023-05-26,943.950012,976.700012,937.000000,969.900024,966.481750,4137189
2023-05-29,969.950012,973.250000,946.400024,968.450012,965.036865,5344765
2023-05-30,965.000000,967.450012,956.299988,959.599976,956.218018,2624815
2023-05-31,965.000000,979.299988,960.750000,975.349976,971.912476,5595631
2023-06-01,979.799988,990.450012,975.000000,987.700012,984.218994,3261906
2023-06-02,986.549988,1003.700012,981.000000,999.599976,996.077026,3734815
2023-06-05,1005.349976,1017.700012,998.500000,1008.750000,1005.194824,3629780
2023-06-06,1008.900024,1015.950012,1004.000000,1013.799988,1010.226990,1632644
2023-06-07,1015.000000,1017.500000,1010.000000,1014.599976,1011.024170,1608613
2023-06-08,1015.000000,1016.000000,983.250000,987.000000,983.521423,3395935
2023-06-09,984.000000,990.700012,981.000000,983.950012,980.482239,2306206
2023-06-12,987.900024,989.900024,981.049988,985.450012,981.976929,593319
2023-06-13,990.000000,996.000000,985.549988,988.099976,984.617554,2413311
2023-06-14,991.599976,995.000000,984.250000,986.700012,983.222534,2139387
2023-06-15,988.500000,994.799988,985.700012,988.400024,984.916565,2731724
2023-06-16,990.000000,994.650024,987.200012,992.000000,988.503845,3611214
2023-06-19,995.150024,1006.700012,993.750000,1001.799988,998.269287,1327862
2023-06-20,1007.650024,1007.750000,989.599976,991.950012,988.454041,1445688
2023-06-21,991.950012,993.849976,983.599976,991.900024,988.404236,1396686
2023-06-22,987.099976,996.200012,987.099976,990.299988,986.809814,5384143
2023-06-23,994.000000,995.950012,977.299988,991.450012,987.955811,1218237
2023-06-26,994.000000,1003.799988,991.450012,994.950012,991.443420,2066932
