Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,3465.000000,3495.500000,3457.899902,3463.800049,3460.338623,1647756
2022-09-13,3478.000000,3568.899902,3421.300049,3555.800049,3552.246826,3479669
2022-09-14,3518.000000,3608.000000,3511.000000,3572.100098,3568.530273,2740337
2022-09-15,3590.000000,3767.949951,3575.000000,3748.699951,3744.953857,4716688
2022-09-16,3755.000000,3866.949951,3614.600098,3702.199951,3698.500244,5687429
2022-09-19,3718.949951,3801.949951,3680.750000,3778.649902,3774.873779,3092486
2022-09-20,3819.000000,3885.000000,3812.000000,3834.550049,3830.718262,3338704
2022-09-21,3837.649902,3862.800049,3571.250000,3640.100098,3636.462402,6089846
2022-09-22,3639.000000,3735.949951,3608.050049,3716.300049,3712.586182,3490772
2022-09-23,3732.000000,3737.899902,3655.000000,3674.300049,3670.628174,3001474
2022-09-26,3646.300049,3658.000000,3532.000000,3586.199951,3582.615967,3123908
2022-09-27,3596.000000,3629.550049,3485.850098,3559.100098,3555.543457,3546332
2022-09-28,3528.000000,3596.949951,3503.000000,3548.750000,3545.203613,2259832
2022-09-29,3583.500000,3664.750000,3443.600098,3470.699951,3467.231689,15060223
2022-09-30,3447.949951,3523.800049,3371.100098,3455.750000,3452.296631,4307707
2022-10-03,3440.000000,3460.050049,3110.199951,3157.300049,3154.144775,7578847
2022-10-04,3230.000000,3291.199951,3125.000000,3237.699951,3234.464600,5642467
2022-10-06,3270.000000,3318.800049,3208.050049,3285.000000,3281.717285,2845165
2022-10-07,3280.000000,3310.949951,3228.149902,3277.600098,3274.324707,1930275
2022-10-10,3234.000000,3278.750000,3214.350098,3246.250000,3243.005859,1590792
2022-10-11,3257.550049,3338.000000,3249.000000,3273.949951,3270.678223,2544394
2022-10-12,3297.000000,3297.000000,3145.000000,3223.649902,3220.428467,2972601
2022-10-13,3218.000000,3262.800049,3189.000000,3233.649902,3230.418457,1840193
2022-10-14,3272.000000,3305.000000,3194.850098,3209.500000,3206.292725,1344415
2022-10-17,3211.000000,3235.000000,3136.100098,3212.600098,3209.389648,1985298
2022-10-18,3249.000000,3298.000000,3226.100098,3284.300049,3281.018066,1635079
2022-10-19,3300.000000,3310.000000,3259.649902,3277.250000,3273.974854,1396513
2022-10-20,3260.000000,3365.000000,3245.000000,3357.100098,3353.745361,2211287
2022-10-21,3374.899902,3382.000000,3287.000000,3311.899902,3308.590088,1120790
2022-10-24,3325.000000,3340.100098,3287.399902,3309.800049,3306.492432,248249
2022-10-25,3321.949951,3345.000000,3294.000000,3300.500000,3297.201904,879424
2022-10-27,3319.850098,3355.000000,3297.000000,3325.000000,3321.677246,1106870
2022-10-28,3322.000000,3387.949951,3297.649902,3323.300049,3319.979004,1323334
2022-10-31,3339.949951,3360.000000,3326.100098,3347.449951,3344.104980,575722
2022-11-01,3361.899902,3607.449951,3352.000000,3575.699951,3572.126709,4393335
2022-11-02,3580.000000,3625.149902,3526.000000,3580.699951,3577.121826,2534755
2022-11-03,3550.000000,3614.699951,3542.449951,3590.399902,3586.812012,1275216
2022-11-04,3642.000000,3849.800049,3566.750000,3833.250000,3829.419189,6112097
2022-11-07,3852.449951,4013.699951,3820.000000,3960.600098,3956.642090,5985652
2022-11-09,3977.000000,4048.000000,3943.050049,3997.199951,3993.205322,3732472
2022-11-10,3995.000000,4030.000000,3962.149902,3992.250000,3988.260498,2313795
2022-11-11,4040.000000,4048.949951,3975.149902,4008.850098,4004.843994,1476875
2022-11-14,3999.000000,4078.000000,3990.000000,4022.550049,4018.530029,1803092
2022-11-15,4025.050049,4065.000000,4022.000000,4057.800049,4053.744873,1065546
2022-11-16,4057.300049,4096.000000,3863.550049,3956.600098,3952.646240,3059841
2022-11-17,3970.000000,4033.000000,3900.000000,4018.149902,4014.134521,2266112
2022-11-18,4028.350098,4043.000000,3984.000000,4019.800049,4015.782959,1440776
2022-11-21,4019.949951,4019.949951,3921.949951,4001.850098,3997.851074,1492003
