Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,554.900024,558.599976,551.250000,554.900024,544.322449,9677415
2022-09-13,560.000000,560.000000,553.750000,558.000000,547.363342,16707275
2022-09-14,550.000000,574.849976,549.250000,571.750000,560.851257,21632641
2022-09-15,572.549988,578.500000,567.900024,572.150024,561.243652,12749947
2022-09-16,569.099976,574.000000,560.299988,561.799988,551.090881,14739280
2022-09-19,560.700012,574.400024,559.549988,572.250000,561.341736,11194003
2022-09-20,577.950012,577.950012,572.849976,574.049988,563.107361,8484017
2022-09-21,575.000000,577.299988,565.400024,569.700012,558.840332,9392526
2022-09-22,566.750000,574.000000,562.000000,567.299988,556.486084,11869435
2022-09-23,564.799988,568.000000,549.500000,550.599976,540.104370,12563239
2022-09-26,545.799988,549.000000,533.000000,543.299988,532.943542,16158750
2022-09-27,544.549988,550.900024,533.200012,536.500000,526.273193,11066799
2022-09-28,532.900024,539.799988,520.349976,524.849976,514.845215,12233485
2022-09-29,529.000000,535.700012,519.549988,521.750000,511.804352,17310168
2022-09-30,524.000000,536.900024,516.150024,530.599976,520.485596,17466950
2022-10-03,527.599976,531.650024,518.500000,519.750000,509.842468,9351162
2022-10-04,533.000000,535.799988,527.799988,532.700012,522.545654,8745887
2022-10-06,534.599976,541.799988,534.599976,537.299988,527.057922,9507322
2022-10-07,535.500000,535.599976,526.549988,530.200012,520.093262,11065307
2022-10-10,525.700012,533.900024,522.200012,530.750000,520.632813,9649292
2022-10-11,530.750000,533.700012,525.500000,527.400024,517.346680,10825440
2022-10-12,530.000000,535.000000,526.000000,533.799988,523.624634,8522604
2022-10-13,533.000000,533.799988,520.200012,521.450012,511.510071,12972765
2022-10-14,530.200012,534.849976,526.000000,527.200012,517.150452,8545479
2022-10-17,526.400024,544.700012,524.200012,543.650024,533.286926,13485349
2022-10-18,547.099976,563.500000,546.750000,562.450012,551.728516,20440781
2022-10-19,563.000000,563.450012,551.549988,553.400024,542.851074,9540583
2022-10-20,552.000000,556.799988,545.299988,555.400024,544.812927,11225588
2022-10-21,557.250000,565.799988,557.250000,560.849976,550.158997,11767639
2022-10-24,567.000000,572.500000,565.900024,570.500000,559.625061,3692065
2022-10-25,572.500000,586.200012,568.000000,578.549988,567.521606,19899324
2022-10-27,583.950012,585.000000,577.599976,579.650024,568.600647,13613533
2022-10-28,579.950012,582.650024,567.000000,570.750000,559.870300,10043644
2022-10-31,574.950012,577.450012,568.400024,573.799988,562.862183,9894639
2022-11-01,576.349976,585.750000,574.599976,576.900024,565.903076,12069579
2022-11-02,575.900024,578.950012,569.900024,573.849976,562.911194,10241440
2022-11-03,569.000000,587.950012,568.000000,584.900024,573.750610,17557998
2022-11-04,586.000000,596.950012,580.400024,593.950012,582.628052,25759031
2022-11-07,613.000000,622.700012,607.700012,614.150024,602.443054,44265903
2022-11-09,621.000000,621.000000,610.549988,615.549988,603.816284,18939854
2022-11-10,613.099976,615.099976,602.200012,605.750000,594.203125,11618405
2022-11-11,617.250000,619.549988,598.500000,601.299988,589.837952,15525267
2022-11-14,603.950012,603.950012,591.650024,592.549988,581.254761,12957268
2022-11-15,594.299988,602.099976,592.650024,600.849976,589.396484,10286417
2022-11-16,599.950012,603.500000,596.000000,599.750000,588.317505,11555749
2022-11-17,599.099976,602.750000,596.150024,599.049988,587.630859,8167131
2022-11-18,601.000000,605.750000,597.150024,602.700012,591.211304,12933675
2022-11-21,602.099976,602.099976,595.349976,598.099976,586.698914,7412419
2022-11-22,598.150024,600.700012,596.150024,599.099976,587.679871,8048595
2022-11-23,601.549988,609.599976,601.000000,607.650024,596.066956,12435924
2022-11-24,609.750000,611.299988,605.799988,609.349976,597.734497,8960032
2022-11-25,610.549988,613.700012,606.250000,607.400024,595.821716,9994513
2022-11-28,605.599976,610.900024,602.349976,608.599976,596.998779,7934274
2022-11-29,607.099976,611.799988,607.099976,608.549988,596.949768,6942919
2022-11-30,608.500000,611.400024,598.400024,602.450012,590.966064,15606230
2022-12-01,607.849976,609.799988,601.549988,608.099976,596.508301,14209313
2022-12-02,607.500000,609.599976,604.250000,607.549988,595.968811,7533838
2022-12-05,608.500000,618.000000,607.549988,617.299988,605.532959,11585602
2022-12-06,614.750000,619.799988,607.799988,608.950012,597.342163,12996244
2022-12-07,610.849976,612.900024,604.500000,607.049988,595.478333,7613892
2022-12-08,609.750000,613.799988,607.150024,611.650024,599.990662,10020015
2022-12-09,614.400024,618.000000,609.099976,616.500000,604.748230,11202267
2022-12-12,614.799988,618.700012,611.000000,613.049988,601.363953,9285187
2022-12-13,613.500000,617.400024,612.500000,616.750000,604.993469,7455415
2022-12-14,618.500000,626.750000,617.500000,625.500000,613.576660,14010673
2022-12-15,625.549988,629.549988,614.299988,615.950012,604.208740,10622271
2022-12-16,612.000000,615.599976,602.099976,603.349976,591.848877,9435071
2022-12-19,604.000000,609.500000,603.000000,604.450012,592.927917,8322012
2022-12-20,603.000000,606.500000,599.549988,604.450012,592.927917,6753785
